Province,Country,Date,Confirmed,Active,Recovered,Deaths
Kentucky,US,2020-05-14,7225.0,6897.0,0.0,328.0
Kentucky,US,2020-05-15,7444.0,7112.0,0.0,332.0
Kentucky,US,2020-05-16,7688.0,7354.0,0.0,334.0
Kentucky,US,2020-05-17,7688.0,7354.0,0.0,334.0
Kentucky,US,2020-05-18,7935.0,7589.0,0.0,346.0
Kentucky,US,2020-05-19,8069.0,7703.0,0.0,366.0
Kentucky,US,2020-05-20,8167.0,7791.0,0.0,376.0
Kentucky,US,2020-05-21,8286.0,7900.0,0.0,386.0
Kentucky,US,2020-05-22,8426.0,8035.0,0.0,391.0
Kentucky,US,2020-05-23,8571.0,8180.0,0.0,391.0
Kentucky,US,2020-05-24,8571.0,8180.0,0.0,391.0
Kentucky,US,2020-05-25,8571.0,8180.0,0.0,391.0
Kentucky,US,2020-05-26,8951.0,8557.0,0.0,394.0
Kentucky,US,2020-05-27,9077.0,8677.0,0.0,400.0
Kentucky,US,2020-05-28,9185.0,8776.0,0.0,409.0
Kentucky,US,2020-05-29,9464.0,9046.0,0.0,418.0
Kentucky,US,2020-05-30,9704.0,9273.0,0.0,431.0
Kentucky,US,2020-05-31,9704.0,9273.0,0.0,431.0
Kentucky,US,2020-06-01,10046.0,9607.0,0.0,439.0
Kentucky,US,2020-06-02,10185.0,9743.0,0.0,442.0
Kentucky,US,2020-06-03,10410.0,9960.0,0.0,450.0
Kentucky,US,2020-06-04,10705.0,10247.0,0.0,458.0
Kentucky,US,2020-06-05,10977.0,10511.0,0.0,466.0
Kentucky,US,2020-06-06,11287.0,10817.0,0.0,470.0
Kentucky,US,2020-06-07,11287.0,10817.0,0.0,470.0
Kentucky,US,2020-06-08,11476.0,11004.0,0.0,472.0
Kentucky,US,2020-06-09,11707.0,11230.0,0.0,477.0
Kentucky,US,2020-06-10,11883.0,11399.0,0.0,484.0
Kentucky,US,2020-06-11,11945.0,11452.0,0.0,493.0
Kentucky,US,2020-06-12,12166.0,11669.0,0.0,497.0
Kentucky,US,2020-06-13,12445.0,11946.0,0.0,499.0
Kentucky,US,2020-06-14,12445.0,11946.0,0.0,499.0
Kentucky,US,2020-06-15,12647.0,12142.0,0.0,505.0
Kentucky,US,2020-06-16,12647.0,12142.0,0.0,505.0
Kentucky,US,2020-06-17,12995.0,12477.0,0.0,518.0
Kentucky,US,2020-06-18,13197.0,12677.0,0.0,520.0
Kentucky,US,2020-06-19,13454.0,12932.0,0.0,522.0
Kentucky,US,2020-06-20,13630.0,13106.0,0.0,524.0
Kentucky,US,2020-06-21,13750.0,13224.0,0.0,526.0
Kentucky,US,2020-06-22,13839.0,13313.0,0.0,526.0
Kentucky,US,2020-06-23,14141.0,13604.0,0.0,537.0
Kentucky,US,2020-06-24,14363.0,13825.0,0.0,538.0
Kentucky,US,2020-06-25,14617.0,14071.0,0.0,546.0
Kentucky,US,2020-06-26,14859.0,14306.0,0.0,553.0
Kentucky,US,2020-06-27,15167.0,14613.0,0.0,554.0
Kentucky,US,2020-06-28,15232.0,14674.0,0.0,558.0
Kentucky,US,2020-06-29,15347.0,14787.0,0.0,560.0
Kentucky,US,2020-06-30,15624.0,15059.0,0.0,565.0
Kentucky,US,2020-07-01,15842.0,15270.0,0.0,572.0
Kentucky,US,2020-07-02,16079.0,15498.0,0.0,581.0
Kentucky,US,2020-07-03,16376.0,15791.0,0.0,585.0
Kentucky,US,2020-07-04,16376.0,15791.0,0.0,585.0
Kentucky,US,2020-07-05,16376.0,15791.0,0.0,585.0
Kentucky,US,2020-07-06,17152.0,16559.0,0.0,593.0
Kentucky,US,2020-07-07,17519.0,16917.0,0.0,602.0
Kentucky,US,2020-07-08,17919.0,17311.0,0.0,608.0
Kentucky,US,2020-07-09,18245.0,17633.0,0.0,612.0
Kentucky,US,2020-07-10,18672.0,18052.0,0.0,620.0
Kentucky,US,2020-07-11,19121.0,18499.0,0.0,622.0
Kentucky,US,2020-07-12,19389.0,18764.0,0.0,625.0
Kentucky,US,2020-07-13,19653.0,19024.0,0.0,629.0
Kentucky,US,2020-07-14,20223.0,19588.0,0.0,635.0
Kentucky,US,2020-07-15,20677.0,20032.0,0.0,645.0
Kentucky,US,2020-07-16,21083.0,20433.0,0.0,650.0
Kentucky,US,2020-07-17,21605.0,20947.0,0.0,658.0
Kentucky,US,2020-07-18,22184.0,21517.0,0.0,667.0
Kentucky,US,2020-07-19,23161.0,22491.0,0.0,670.0
Kentucky,US,2020-07-20,23414.0,22743.0,0.0,671.0
Kentucky,US,2020-07-21,24060.0,23386.0,0.0,674.0
Kentucky,US,2020-07-22,24540.0,23863.0,0.0,677.0
Kentucky,US,2020-07-23,25147.0,24463.0,0.0,684.0
Kentucky,US,2020-07-24,25932.0,25241.0,0.0,691.0
Kentucky,US,2020-07-25,26764.0,26068.0,0.0,696.0
Kentucky,US,2020-07-26,27082.0,26382.0,0.0,700.0
Kentucky,US,2020-07-27,27586.0,26877.0,0.0,709.0
Kentucky,US,2020-07-28,28111.0,27392.0,0.0,719.0
Kentucky,US,2020-07-29,28727.0,28003.0,0.0,724.0
Kentucky,US,2020-07-30,29386.0,28655.0,0.0,731.0
Kentucky,US,2020-07-31,30151.0,29416.0,0.0,735.0
Kentucky,US,2020-08-01,30723.0,29983.0,0.0,740.0
Kentucky,US,2020-08-02,31185.0,30443.0,0.0,742.0
Kentucky,US,2020-08-03,31508.0,30764.0,0.0,744.0
Kentucky,US,2020-08-04,32197.0,31446.0,0.0,751.0
Kentucky,US,2020-08-05,32741.0,31989.0,0.0,752.0
Kentucky,US,2020-08-06,33254.0,32494.0,0.0,760.0
Kentucky,US,2020-08-07,33796.0,33032.0,0.0,764.0
Kentucky,US,2020-08-08,34578.0,33806.0,0.0,772.0
Kentucky,US,2020-08-09,34982.0,34209.0,0.0,773.0
Kentucky,US,2020-08-10,35254.0,34479.0,0.0,775.0
Kentucky,US,2020-08-11,35793.0,35010.0,0.0,783.0
Kentucky,US,2020-08-12,36945.0,36155.0,0.0,790.0
Kentucky,US,2020-08-13,37686.0,36890.0,0.0,796.0
Kentucky,US,2020-08-14,38298.0,37494.0,0.0,804.0
Kentucky,US,2020-08-15,38930.0,38120.0,0.0,810.0
Kentucky,US,2020-08-16,38930.0,38120.0,0.0,810.0
Kentucky,US,2020-08-17,39691.0,38873.0,0.0,818.0
Kentucky,US,2020-08-18,40299.0,39469.0,0.0,830.0
Kentucky,US,2020-08-19,40926.0,40084.0,0.0,842.0
Kentucky,US,2020-08-20,41626.0,40770.0,0.0,856.0
Kentucky,US,2020-08-21,42265.0,41401.0,0.0,864.0
Kentucky,US,2020-08-22,43066.0,42194.0,0.0,872.0
Kentucky,US,2020-08-23,43066.0,42194.0,0.0,872.0
Kentucky,US,2020-08-24,43898.0,43014.0,0.0,884.0
Kentucky,US,2020-08-25,44568.0,43673.0,0.0,895.0
Kentucky,US,2020-08-26,45230.0,44328.0,0.0,902.0
Kentucky,US,2020-08-27,45978.0,45068.0,0.0,910.0
Kentucky,US,2020-08-28,46757.0,45839.0,0.0,918.0
Kentucky,US,2020-08-29,47577.0,46656.0,0.0,921.0
Kentucky,US,2020-08-30,48031.0,47102.0,0.0,929.0
Kerala,India,2020-06-10,2096.0,1232.0,848.0,16.0
Kerala,India,2020-06-11,2244.0,1258.0,968.0,18.0
Kerala,India,2020-06-12,2244.0,1258.0,968.0,18.0
Kerala,India,2020-06-13,2322.0,1303.0,1000.0,19.0
Kerala,India,2020-06-14,2407.0,1342.0,1046.0,19.0
Kerala,India,2020-06-15,2543.0,1348.0,1175.0,20.0
Kerala,India,2020-06-16,2622.0,1366.0,1236.0,20.0
Kerala,India,2020-06-17,2697.0,1351.0,1326.0,20.0
Kerala,India,2020-06-18,2794.0,1358.0,1415.0,21.0
Kerala,India,2020-06-19,2912.0,1380.0,1511.0,21.0
Kerala,India,2020-06-20,3039.0,1450.0,1568.0,21.0
Kerala,India,2020-06-21,3172.0,1490.0,1661.0,21.0
Kerala,India,2020-06-22,3310.0,1540.0,1749.0,21.0
Kerala,India,2020-06-23,3451.0,1620.0,1809.0,22.0
Kerala,India,2020-06-24,3603.0,1693.0,1888.0,22.0
Kerala,India,2020-06-25,3726.0,1761.0,1943.0,22.0
Kerala,India,2020-06-26,3876.0,1846.0,2008.0,22.0
Kerala,India,2020-06-27,4071.0,1939.0,2110.0,22.0
Kerala,India,2020-06-28,4189.0,2015.0,2152.0,22.0
Kerala,India,2020-06-29,4189.0,2015.0,2152.0,22.0
Kerala,India,2020-06-30,4442.0,2112.0,2306.0,24.0
Kerala,India,2020-07-01,4593.0,2130.0,2439.0,24.0
Kerala,India,2020-07-02,4753.0,2088.0,2640.0,25.0
Kerala,India,2020-07-03,4964.0,2098.0,2841.0,25.0
Kerala,India,2020-07-04,5204.0,2131.0,3048.0,25.0
Kerala,India,2020-07-05,5429.0,2230.0,3174.0,25.0
Kerala,India,2020-07-06,5622.0,2254.0,3341.0,27.0
Kerala,India,2020-07-07,5894.0,2415.0,3452.0,27.0
Kerala,India,2020-07-08,6195.0,2609.0,3559.0,27.0
Kerala,India,2020-07-09,6534.0,2799.0,3708.0,27.0
Kerala,India,2020-07-10,6950.0,3103.0,3820.0,27.0
Kerala,India,2020-07-11,7438.0,3446.0,3963.0,29.0
Kerala,India,2020-07-12,7873.0,3747.0,4095.0,31.0
Kerala,India,2020-07-13,8322.0,4032.0,4257.0,33.0
Kerala,India,2020-07-14,8930.0,4458.0,4438.0,34.0
Kerala,India,2020-07-15,9553.0,4884.0,4634.0,35.0
Kerala,India,2020-07-16,10275.0,5376.0,4862.0,37.0
Kerala,India,2020-07-17,11066.0,6033.0,4995.0,38.0
Kerala,India,2020-07-18,11659.0,6420.0,5199.0,40.0
Kerala,India,2020-07-19,12480.0,7067.0,5371.0,42.0
Kerala,India,2020-07-20,13274.0,7615.0,5616.0,43.0
Kerala,India,2020-07-21,13994.0,8060.0,5890.0,44.0
Kerala,India,2020-07-22,15032.0,8825.0,6162.0,45.0
Kerala,India,2020-07-23,16110.0,9466.0,6594.0,50.0
Kerala,India,2020-07-24,16995.0,9379.0,7562.0,54.0
Kerala,India,2020-07-25,18098.0,9428.0,8611.0,59.0
Kerala,India,2020-07-26,19025.0,9664.0,9300.0,61.0
Kerala,India,2020-07-27,19727.0,9619.0,10045.0,63.0
Kerala,India,2020-07-28,19727.0,9619.0,10045.0,63.0
Kerala,India,2020-07-29,21797.0,10364.0,11365.0,68.0
Kerala,India,2020-07-30,21797.0,10364.0,11365.0,68.0
Kerala,India,2020-07-31,23613.0,10517.0,13023.0,73.0
Kerala,India,2020-08-01,24742.0,10886.0,13775.0,81.0
Kerala,India,2020-08-02,25911.0,11366.0,14463.0,82.0
Kerala,India,2020-08-03,26873.0,11511.0,15278.0,84.0
Kerala,India,2020-08-04,27956.0,11570.0,16299.0,87.0
Kerala,India,2020-08-05,29151.0,11524.0,17533.0,94.0
Kerala,India,2020-08-06,30449.0,12019.0,18333.0,97.0
Kerala,India,2020-08-07,31700.0,12451.0,19147.0,102.0
Kerala,India,2020-08-08,33120.0,12152.0,20862.0,106.0
Kerala,India,2020-08-09,34331.0,12391.0,21832.0,108.0
Kerala,India,2020-08-10,35515.0,12784.0,22616.0,115.0
Kerala,India,2020-08-11,36932.0,12770.0,24042.0,120.0
Kerala,India,2020-08-12,38144.0,13096.0,24922.0,126.0
Kerala,India,2020-08-13,39708.0,13891.0,25688.0,129.0
Kerala,India,2020-08-14,41277.0,14146.0,26992.0,139.0
Kerala,India,2020-08-15,42885.0,14944.0,27795.0,146.0
Kerala,India,2020-08-16,44415.0,15365.0,28894.0,156.0
Kerala,India,2020-08-17,46140.0,15946.0,30025.0,169.0
Kerala,India,2020-08-18,47898.0,16333.0,31390.0,175.0
Kerala,India,2020-08-19,50231.0,17442.0,32607.0,182.0
Kerala,India,2020-08-20,52199.0,18184.0,33824.0,191.0
Kerala,India,2020-08-21,54182.0,18736.0,35243.0,203.0
Kerala,India,2020-08-22,56354.0,19601.0,36535.0,218.0
Kerala,India,2020-08-23,58262.0,20394.0,37645.0,223.0
Kerala,India,2020-08-24,59504.0,20387.0,38883.0,234.0
Kerala,India,2020-08-25,61879.0,21296.0,40339.0,244.0
Kerala,India,2020-08-26,64355.0,22408.0,41690.0,257.0
Kerala,India,2020-08-27,66761.0,22737.0,43757.0,267.0
Kerala,India,2020-08-28,69304.0,23176.0,45854.0,274.0
Kerala,India,2020-08-29,71701.0,23342.0,48079.0,280.0
Kerala,India,2020-08-30,73855.0,23719.0,49849.0,287.0
"Kershaw County, SC",US,2020-03-07,1.0,1.0,0.0,0.0
"Kershaw County, SC",US,2020-03-08,1.0,1.0,0.0,0.0
"Kershaw County, SC",US,2020-03-09,4.0,4.0,0.0,0.0
Khabarovsk Krai,Russia,2020-06-01,2142.0,1113.0,1017.0,12.0
Khabarovsk Krai,Russia,2020-06-02,2209.0,1114.0,1083.0,12.0
Khabarovsk Krai,Russia,2020-06-03,2273.0,1091.0,1169.0,13.0
Khabarovsk Krai,Russia,2020-06-04,2333.0,1108.0,1211.0,14.0
Khabarovsk Krai,Russia,2020-06-05,2398.0,1091.0,1292.0,15.0
Khabarovsk Krai,Russia,2020-06-06,2468.0,1156.0,1296.0,16.0
Khabarovsk Krai,Russia,2020-06-07,2537.0,1219.0,1301.0,17.0
Khabarovsk Krai,Russia,2020-06-08,2596.0,1265.0,1314.0,17.0
Khabarovsk Krai,Russia,2020-06-09,2661.0,1261.0,1382.0,18.0
Khabarovsk Krai,Russia,2020-06-10,2733.0,1313.0,1402.0,18.0
Khabarovsk Krai,Russia,2020-06-11,2804.0,1346.0,1439.0,19.0
Khabarovsk Krai,Russia,2020-06-12,2869.0,1407.0,1443.0,19.0
Khabarovsk Krai,Russia,2020-06-13,2938.0,1464.0,1455.0,19.0
Khabarovsk Krai,Russia,2020-06-14,3009.0,1532.0,1458.0,19.0
Khabarovsk Krai,Russia,2020-06-15,3083.0,1593.0,1471.0,19.0
Khabarovsk Krai,Russia,2020-06-16,3153.0,1628.0,1506.0,19.0
Khabarovsk Krai,Russia,2020-06-17,3226.0,1642.0,1564.0,20.0
Khabarovsk Krai,Russia,2020-06-18,3294.0,1639.0,1634.0,21.0
Khabarovsk Krai,Russia,2020-06-19,3372.0,1668.0,1682.0,22.0
Khabarovsk Krai,Russia,2020-06-20,3447.0,1662.0,1762.0,23.0
Khabarovsk Krai,Russia,2020-06-21,3524.0,1672.0,1829.0,23.0
Khabarovsk Krai,Russia,2020-06-22,3590.0,1730.0,1837.0,23.0
Khabarovsk Krai,Russia,2020-06-23,3669.0,1751.0,1894.0,24.0
Khabarovsk Krai,Russia,2020-06-24,3752.0,1715.0,2011.0,26.0
Khabarovsk Krai,Russia,2020-06-25,3824.0,1757.0,2040.0,27.0
Khabarovsk Krai,Russia,2020-06-26,3899.0,1823.0,2048.0,28.0
Khabarovsk Krai,Russia,2020-06-27,3978.0,1887.0,2063.0,28.0
Khabarovsk Krai,Russia,2020-06-28,4063.0,1912.0,2123.0,28.0
Khabarovsk Krai,Russia,2020-06-29,4140.0,1978.0,2134.0,28.0
Khabarovsk Krai,Russia,2020-06-30,4221.0,2031.0,2161.0,29.0
Khabarovsk Krai,Russia,2020-07-01,4300.0,2089.0,2182.0,29.0
Khabarovsk Krai,Russia,2020-07-02,4386.0,2157.0,2200.0,29.0
Khabarovsk Krai,Russia,2020-07-03,4481.0,2238.0,2213.0,30.0
Khabarovsk Krai,Russia,2020-07-04,4555.0,2302.0,2223.0,30.0
Khabarovsk Krai,Russia,2020-07-05,4644.0,2386.0,2228.0,30.0
Khabarovsk Krai,Russia,2020-07-06,4726.0,2445.0,2249.0,32.0
Khabarovsk Krai,Russia,2020-07-07,4820.0,2507.0,2280.0,33.0
Khabarovsk Krai,Russia,2020-07-08,4918.0,2482.0,2402.0,34.0
Khabarovsk Krai,Russia,2020-07-09,5014.0,2466.0,2513.0,35.0
Khabarovsk Krai,Russia,2020-07-10,5114.0,2516.0,2562.0,36.0
Khabarovsk Krai,Russia,2020-07-11,5217.0,2552.0,2628.0,37.0
Khabarovsk Krai,Russia,2020-07-12,5311.0,2620.0,2649.0,42.0
Khabarovsk Krai,Russia,2020-07-13,5432.0,2715.0,2675.0,42.0
Khabarovsk Krai,Russia,2020-07-14,5539.0,2795.0,2701.0,43.0
Khabarovsk Krai,Russia,2020-07-15,5637.0,2798.0,2796.0,43.0
Khabarovsk Krai,Russia,2020-07-16,5754.0,2781.0,2929.0,44.0
Khabarovsk Krai,Russia,2020-07-17,5873.0,2777.0,3050.0,46.0
Khabarovsk Krai,Russia,2020-07-18,5986.0,2840.0,3098.0,48.0
Khabarovsk Krai,Russia,2020-07-19,6088.0,2838.0,3201.0,49.0
Khabarovsk Krai,Russia,2020-07-20,6208.0,2929.0,3228.0,51.0
Khabarovsk Krai,Russia,2020-07-21,6334.0,2982.0,3300.0,52.0
Khabarovsk Krai,Russia,2020-07-22,6457.0,3028.0,3377.0,52.0
Khabarovsk Krai,Russia,2020-07-23,6584.0,2924.0,3608.0,52.0
Khabarovsk Krai,Russia,2020-07-24,6714.0,2822.0,3840.0,52.0
Khabarovsk Krai,Russia,2020-07-25,6851.0,2826.0,3973.0,52.0
Khabarovsk Krai,Russia,2020-07-26,6973.0,2820.0,4101.0,52.0
Khabarovsk Krai,Russia,2020-07-27,7091.0,2792.0,4246.0,53.0
Khabarovsk Krai,Russia,2020-07-28,7192.0,2776.0,4361.0,55.0
Khabarovsk Krai,Russia,2020-07-29,7312.0,2782.0,4473.0,57.0
Khabarovsk Krai,Russia,2020-07-30,7428.0,2767.0,4603.0,58.0
Khabarovsk Krai,Russia,2020-07-31,7540.0,2760.0,4721.0,59.0
Khabarovsk Krai,Russia,2020-08-01,7650.0,2747.0,4842.0,61.0
Khabarovsk Krai,Russia,2020-08-02,7759.0,2697.0,5001.0,61.0
Khabarovsk Krai,Russia,2020-08-03,7861.0,2591.0,5207.0,63.0
Khabarovsk Krai,Russia,2020-08-04,7961.0,2539.0,5357.0,65.0
Khabarovsk Krai,Russia,2020-08-05,8058.0,2508.0,5483.0,67.0
Khabarovsk Krai,Russia,2020-08-06,8178.0,2500.0,5609.0,69.0
Khabarovsk Krai,Russia,2020-08-07,8280.0,2493.0,5716.0,71.0
Khabarovsk Krai,Russia,2020-08-08,8378.0,2489.0,5816.0,73.0
Khabarovsk Krai,Russia,2020-08-09,8469.0,2485.0,5911.0,73.0
Khabarovsk Krai,Russia,2020-08-10,8556.0,2482.0,6001.0,73.0
Khabarovsk Krai,Russia,2020-08-11,8634.0,2404.0,6157.0,73.0
Khabarovsk Krai,Russia,2020-08-12,8723.0,2300.0,6348.0,75.0
Khabarovsk Krai,Russia,2020-08-13,8804.0,2219.0,6509.0,76.0
Khabarovsk Krai,Russia,2020-08-14,8874.0,2174.0,6623.0,77.0
Khabarovsk Krai,Russia,2020-08-15,8950.0,2163.0,6708.0,79.0
Khabarovsk Krai,Russia,2020-08-16,9014.0,2133.0,6802.0,79.0
Khabarovsk Krai,Russia,2020-08-17,9086.0,2095.0,6910.0,81.0
Khabarovsk Krai,Russia,2020-08-18,9159.0,2074.0,7002.0,83.0
Khabarovsk Krai,Russia,2020-08-19,9229.0,2043.0,7103.0,83.0
Khabarovsk Krai,Russia,2020-08-20,9304.0,2013.0,7208.0,83.0
Khabarovsk Krai,Russia,2020-08-21,9375.0,1994.0,7298.0,83.0
Khabarovsk Krai,Russia,2020-08-22,9443.0,1993.0,7367.0,83.0
Khabarovsk Krai,Russia,2020-08-23,9525.0,2053.0,7389.0,83.0
Khabarovsk Krai,Russia,2020-08-24,9593.0,2087.0,7423.0,83.0
Khabarovsk Krai,Russia,2020-08-25,9718.0,2129.0,7505.0,84.0
Khabarovsk Krai,Russia,2020-08-26,9795.0,2101.0,7609.0,85.0
Khabarovsk Krai,Russia,2020-08-27,9860.0,2080.0,7694.0,86.0
Khabarovsk Krai,Russia,2020-08-28,9910.0,2054.0,7769.0,87.0
Khabarovsk Krai,Russia,2020-08-29,9972.0,2044.0,7841.0,87.0
Khabarovsk Krai,Russia,2020-08-30,10033.0,2041.0,7903.0,89.0
Khakassia Republic,Russia,2020-06-01,985.0,411.0,564.0,10.0
Khakassia Republic,Russia,2020-06-02,1020.0,425.0,585.0,10.0
Khakassia Republic,Russia,2020-06-03,1052.0,433.0,609.0,10.0
Khakassia Republic,Russia,2020-06-04,1077.0,412.0,655.0,10.0
Khakassia Republic,Russia,2020-06-05,1102.0,412.0,680.0,10.0
Khakassia Republic,Russia,2020-06-06,1111.0,390.0,711.0,10.0
Khakassia Republic,Russia,2020-06-07,1128.0,361.0,757.0,10.0
Khakassia Republic,Russia,2020-06-08,1141.0,349.0,782.0,10.0
Khakassia Republic,Russia,2020-06-09,1165.0,333.0,822.0,10.0
Khakassia Republic,Russia,2020-06-10,1191.0,330.0,851.0,10.0
Khakassia Republic,Russia,2020-06-11,1229.0,348.0,871.0,10.0
Khakassia Republic,Russia,2020-06-12,1266.0,354.0,902.0,10.0
Khakassia Republic,Russia,2020-06-13,1299.0,384.0,905.0,10.0
Khakassia Republic,Russia,2020-06-14,1332.0,409.0,913.0,10.0
Khakassia Republic,Russia,2020-06-15,1356.0,399.0,947.0,10.0
Khakassia Republic,Russia,2020-06-16,1381.0,313.0,1058.0,10.0
Khakassia Republic,Russia,2020-06-17,1409.0,298.0,1099.0,12.0
Khakassia Republic,Russia,2020-06-18,1444.0,301.0,1131.0,12.0
Khakassia Republic,Russia,2020-06-19,1490.0,329.0,1148.0,13.0
Khakassia Republic,Russia,2020-06-20,1537.0,365.0,1159.0,13.0
Khakassia Republic,Russia,2020-06-21,1583.0,409.0,1161.0,13.0
Khakassia Republic,Russia,2020-06-22,1612.0,438.0,1161.0,13.0
Khakassia Republic,Russia,2020-06-23,1631.0,398.0,1218.0,15.0
Khakassia Republic,Russia,2020-06-24,1661.0,391.0,1255.0,15.0
Khakassia Republic,Russia,2020-06-25,1696.0,424.0,1257.0,15.0
Khakassia Republic,Russia,2020-06-26,1735.0,434.0,1286.0,15.0
Khakassia Republic,Russia,2020-06-27,1771.0,446.0,1310.0,15.0
Khakassia Republic,Russia,2020-06-28,1812.0,475.0,1322.0,15.0
Khakassia Republic,Russia,2020-06-29,1844.0,507.0,1322.0,15.0
Khakassia Republic,Russia,2020-06-30,1872.0,517.0,1340.0,15.0
Khakassia Republic,Russia,2020-07-01,1904.0,533.0,1356.0,15.0
Khakassia Republic,Russia,2020-07-02,1935.0,559.0,1361.0,15.0
Khakassia Republic,Russia,2020-07-03,1973.0,583.0,1373.0,17.0
Khakassia Republic,Russia,2020-07-04,2013.0,607.0,1389.0,17.0
Khakassia Republic,Russia,2020-07-05,2055.0,649.0,1389.0,17.0
Khakassia Republic,Russia,2020-07-06,2083.0,615.0,1450.0,18.0
Khakassia Republic,Russia,2020-07-07,2109.0,559.0,1532.0,18.0
Khakassia Republic,Russia,2020-07-08,2142.0,508.0,1615.0,19.0
Khakassia Republic,Russia,2020-07-09,2187.0,534.0,1634.0,19.0
Khakassia Republic,Russia,2020-07-10,2236.0,539.0,1678.0,19.0
Khakassia Republic,Russia,2020-07-11,2285.0,529.0,1737.0,19.0
Khakassia Republic,Russia,2020-07-12,2329.0,572.0,1738.0,19.0
Khakassia Republic,Russia,2020-07-13,2374.0,607.0,1748.0,19.0
Khakassia Republic,Russia,2020-07-14,2415.0,600.0,1796.0,19.0
Khakassia Republic,Russia,2020-07-15,2450.0,587.0,1844.0,19.0
Khakassia Republic,Russia,2020-07-16,2484.0,552.0,1909.0,23.0
Khakassia Republic,Russia,2020-07-17,2520.0,526.0,1969.0,25.0
Khakassia Republic,Russia,2020-07-18,2558.0,517.0,2016.0,25.0
Khakassia Republic,Russia,2020-07-19,2595.0,527.0,2043.0,25.0
Khakassia Republic,Russia,2020-07-20,2628.0,535.0,2067.0,26.0
Khakassia Republic,Russia,2020-07-21,2649.0,483.0,2139.0,27.0
Khakassia Republic,Russia,2020-07-22,2668.0,461.0,2179.0,28.0
Khakassia Republic,Russia,2020-07-23,2689.0,448.0,2212.0,29.0
Khakassia Republic,Russia,2020-07-24,2709.0,430.0,2249.0,30.0
Khakassia Republic,Russia,2020-07-25,2730.0,426.0,2274.0,30.0
Khakassia Republic,Russia,2020-07-26,2749.0,437.0,2282.0,30.0
Khakassia Republic,Russia,2020-07-27,2769.0,445.0,2294.0,30.0
Khakassia Republic,Russia,2020-07-28,2786.0,413.0,2342.0,31.0
Khakassia Republic,Russia,2020-07-29,2802.0,379.0,2392.0,31.0
Khakassia Republic,Russia,2020-07-30,2818.0,342.0,2444.0,32.0
Khakassia Republic,Russia,2020-07-31,2836.0,313.0,2491.0,32.0
Khakassia Republic,Russia,2020-08-01,2855.0,307.0,2516.0,32.0
Khakassia Republic,Russia,2020-08-02,2876.0,327.0,2517.0,32.0
Khakassia Republic,Russia,2020-08-03,2899.0,346.0,2521.0,32.0
Khakassia Republic,Russia,2020-08-04,2922.0,320.0,2570.0,32.0
Khakassia Republic,Russia,2020-08-05,2944.0,309.0,2603.0,32.0
Khakassia Republic,Russia,2020-08-06,2965.0,297.0,2635.0,33.0
Khakassia Republic,Russia,2020-08-07,2984.0,284.0,2667.0,33.0
Khakassia Republic,Russia,2020-08-08,3002.0,288.0,2679.0,35.0
Khakassia Republic,Russia,2020-08-09,3019.0,305.0,2679.0,35.0
Khakassia Republic,Russia,2020-08-10,3036.0,316.0,2685.0,35.0
Khakassia Republic,Russia,2020-08-11,3052.0,304.0,2713.0,35.0
Khakassia Republic,Russia,2020-08-12,3071.0,283.0,2751.0,37.0
Khakassia Republic,Russia,2020-08-13,3089.0,265.0,2787.0,37.0
Khakassia Republic,Russia,2020-08-14,3107.0,273.0,2797.0,37.0
Khakassia Republic,Russia,2020-08-15,3126.0,255.0,2834.0,37.0
Khakassia Republic,Russia,2020-08-16,3144.0,273.0,2834.0,37.0
Khakassia Republic,Russia,2020-08-17,3161.0,284.0,2840.0,37.0
Khakassia Republic,Russia,2020-08-18,3177.0,266.0,2874.0,37.0
Khakassia Republic,Russia,2020-08-19,3195.0,225.0,2932.0,38.0
Khakassia Republic,Russia,2020-08-20,3214.0,223.0,2952.0,39.0
Khakassia Republic,Russia,2020-08-21,3234.0,207.0,2988.0,39.0
Khakassia Republic,Russia,2020-08-22,3253.0,210.0,3004.0,39.0
Khakassia Republic,Russia,2020-08-23,3271.0,228.0,3004.0,39.0
Khakassia Republic,Russia,2020-08-24,3289.0,246.0,3004.0,39.0
Khakassia Republic,Russia,2020-08-25,3308.0,235.0,3034.0,39.0
Khakassia Republic,Russia,2020-08-26,3326.0,224.0,3063.0,39.0
Khakassia Republic,Russia,2020-08-27,3345.0,225.0,3079.0,41.0
Khakassia Republic,Russia,2020-08-28,3362.0,223.0,3097.0,42.0
Khakassia Republic,Russia,2020-08-29,3379.0,224.0,3113.0,42.0
Khakassia Republic,Russia,2020-08-30,3396.0,239.0,3115.0,42.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-01,2587.0,1760.0,809.0,18.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-02,2736.0,1848.0,870.0,18.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-03,2847.0,1893.0,936.0,18.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-04,2987.0,1990.0,979.0,18.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-05,3104.0,2042.0,1044.0,18.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-06,3231.0,2099.0,1112.0,20.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-07,3346.0,2200.0,1126.0,20.0
Khanty-Mansi Autonomous Okrug,Russia,2020-06-08,3475.0,2268.0,1186.0,21.0
